Frequency (Hz);Power (dB);192000.0000;65536;2;60.0954;0;L+R
1772.46;-118.55
1775.39;-119.72
1778.32;-120.03
1781.25;-120.35
1784.18;-120.27
1787.11;-120.19
1790.04;-120.27
1792.97;-120.19
1795.90;-119.80
1798.83;-119.96
1801.76;-120.19
1804.69;-120.42
1807.62;-120.42
1810.55;-120.35
1813.48;-120.27
1816.41;-120.35
1819.34;-120.35
1822.27;-120.19
1825.20;-120.35
1828.13;-120.27
1831.05;-120.03
1833.98;-120.03
1836.91;-120.27
1839.84;-120.11
1842.77;-120.11
1845.70;-120.50
1848.63;-120.42
1851.56;-120.11
1854.49;-120.19
1857.42;-120.35
1860.35;-120.27
1863.28;-119.72
1866.21;-120.11
1869.14;-120.58
1872.07;-120.58
1875.00;-120.35
1877.93;-120.27
1880.86;-120.35
1883.79;-120.27
1886.72;-120.03
1889.65;-120.27
1892.58;-120.27
1895.51;-119.10
1898.44;-118.71
1901.37;-119.88
1904.30;-120.11
1907.23;-120.35
1910.16;-120.35
1913.09;-120.58
1916.02;-120.27
1918.95;-119.64
1921.88;-119.96
1924.80;-120.42
1927.73;-120.19
1930.66;-120.03
1933.59;-119.72
1936.52;-120.19
1939.45;-120.35
1942.38;-120.35
1945.31;-120.27
1948.24;-120.66
1951.17;-120.50
1954.10;-120.50
1957.03;-120.50
1959.96;-120.50
1962.89;-120.66
1965.82;-120.35
1968.75;-120.27
1971.68;-120.11
1974.61;-120.35
1977.54;-120.42
1980.47;-120.58
1983.40;-120.89
1986.33;-120.82
1989.26;-120.50
1992.19;-120.50
1995.12;-120.42
1998.05;-119.80
2000.98;-119.80
2003.91;-120.42
2006.84;-120.50
2009.77;-120.66
2012.70;-120.66
2015.63;-120.82
2018.55;-120.58
2021.48;-120.50
2024.41;-120.50
2027.34;-120.03
2030.27;-118.08
2033.20;-117.22
2036.13;-119.96
2039.06;-120.42
2041.99;-120.42
2044.92;-120.74
2047.85;-120.58
2050.78;-120.35
2053.71;-120.50
2056.64;-120.82
2059.57;-120.66
2062.50;-120.42
2065.43;-118.47
2068.36;-117.22
2071.29;-120.11
2074.22;-120.82
2077.15;-120.42
2080.08;-120.42
2083.01;-120.66
2085.94;-120.42
2088.87;-120.19
2091.80;-120.27
2094.73;-120.74
2097.66;-120.50
2100.59;-120.03
2103.52;-120.03
2106.45;-120.35
2109.38;-120.58
2112.30;-120.58
2115.23;-120.82
2118.16;-120.66
2121.09;-120.74
2124.02;-120.89
2126.95;-120.82
2129.88;-120.42
2132.81;-120.27
2135.74;-120.35
2138.67;-120.42
2141.60;-120.58
2144.53;-120.58
2147.46;-120.66
2150.39;-120.97
2153.32;-120.89
2156.25;-120.82
2159.18;-119.64
2162.11;-119.72
2165.04;-120.19
2167.97;-120.03
2170.90;-120.58
2173.83;-120.50
2176.76;-120.42
2179.69;-120.50
2182.62;-120.74
2185.55;-120.50
2188.48;-120.42
2191.41;-120.74
2194.34;-120.74
2197.27;-120.50
2200.20;-112.22
2203.13;-108.31
2206.05;-114.80
2208.98;-120.42
2211.91;-120.42
2214.84;-120.58
2217.77;-120.66
2220.70;-120.74
2223.63;-120.66
2226.56;-120.66
2229.49;-120.66
2232.42;-120.50
2235.35;-120.11
2238.28;-120.42
2241.21;-120.82
2244.14;-120.66
2247.07;-120.50
2250.00;-120.50
2252.93;-120.42
2255.86;-120.66
2258.79;-120.58
2261.72;-120.58
2264.65;-120.66
2267.58;-120.82
2270.51;-120.74
2273.44;-120.74
2276.37;-120.89
2279.30;-120.82
2282.23;-120.66
2285.16;-120.42
2288.09;-120.35
2291.02;-120.66
2293.95;-120.74
2296.88;-120.58
2299.80;-120.42
2302.73;-120.35
2305.66;-120.35
2308.59;-120.50
2311.52;-120.50
2314.45;-120.42
2317.38;-120.42
2320.31;-120.58
2323.24;-120.74
2326.17;-120.89
2329.10;-120.66
2332.03;-120.66
2334.96;-117.92
2337.89;-114.33
2340.82;-118.16
2343.75;-120.66
2346.68;-120.66
2349.61;-120.58
2352.54;-120.50
2355.47;-120.27
2358.40;-120.82
2361.33;-120.74
2364.26;-120.42
2367.19;-119.88
2370.12;-119.41
2373.05;-118.63
2375.98;-119.80
2378.91;-120.42
2381.84;-120.27
2384.77;-120.27
2387.70;-120.42
2390.63;-120.74
2393.55;-120.66
2396.48;-120.58
2399.41;-119.25
2402.34;-120.03
2405.27;-120.19
2408.20;-120.03
2411.13;-120.42
2414.06;-120.58
2416.99;-120.50
2419.92;-120.58
2422.85;-120.97
2425.78;-121.05
2428.71;-120.74
2431.64;-120.66
2434.57;-120.82
2437.50;-120.42
2440.43;-120.19
2443.36;-120.42
2446.29;-120.50
2449.22;-120.66
2452.15;-120.82
2455.08;-121.21
2458.01;-120.89
2460.94;-120.89
2463.87;-120.89
2466.80;-120.66
2469.73;-119.96
2472.66;-117.69
2475.59;-119.10
2478.52;-120.42
2481.45;-120.58
2484.38;-120.74
2487.30;-120.42
2490.23;-120.27
2493.16;-120.27
2496.09;-120.11
2499.02;-120.42
2501.95;-120.74
2504.88;-118.00
2507.81;-112.92
2510.74;-115.97
2513.67;-120.58
2516.60;-120.58
2519.53;-120.74
2522.46;-120.74
2525.39;-120.66
2528.32;-120.42
2531.25;-120.66
2534.18;-120.74
2537.11;-120.89
2540.04;-120.58
2542.97;-120.03
2545.90;-120.35
2548.83;-120.35
2551.76;-120.35
2554.69;-120.66
2557.62;-120.89
2560.55;-120.58
2563.48;-120.50
2566.41;-120.74
2569.34;-120.58
2572.27;-120.74
2575.20;-120.89
2578.13;-120.74
2581.05;-120.58
2583.98;-120.66
2586.91;-120.66
2589.84;-120.66
2592.77;-120.66
2595.70;-120.58
2598.63;-120.74
2601.56;-120.42
2604.49;-120.27
2607.42;-119.96
2610.35;-120.27
2613.28;-120.58
2616.21;-120.82
2619.14;-120.82
2622.07;-121.13
2625.00;-121.05
2627.93;-120.89
2630.86;-120.82
2633.79;-120.50
2636.72;-118.24
2639.65;-99.64
2642.58;-90.18
2645.51;-93.15
2648.44;-112.92
2651.37;-120.11
2654.30;-120.97
2657.23;-120.89
2660.16;-120.74
2663.09;-120.58
2666.02;-120.66
2668.95;-120.66
2671.88;-120.74
2674.80;-120.66
2677.73;-120.42
2680.66;-120.42
2683.59;-120.42
2686.52;-120.66
2689.45;-120.50
2692.38;-120.27
2695.31;-120.42
2698.24;-120.66
2701.17;-120.66
2704.10;-120.74
2707.03;-120.66
2709.96;-120.58
2712.89;-120.50
2715.82;-120.35
2718.75;-120.35
2721.68;-120.42
2724.61;-120.66
2727.54;-120.97
2730.47;-120.97
2733.40;-120.66
2736.33;-120.58
2739.26;-120.58
2742.19;-119.72
2745.12;-119.49
2748.05;-120.42
2750.98;-120.50
2753.91;-120.50
2756.84;-120.50
2759.77;-120.74
2762.70;-120.82
2765.63;-120.74
2768.55;-120.82
2771.48;-120.58
2774.41;-119.57
2777.34;-114.72
2780.27;-115.89
2783.20;-120.35
2786.13;-120.74
2789.06;-120.66
2791.99;-120.66
2794.92;-120.74
2797.85;-120.35
2800.78;-120.58
2803.71;-120.82
2806.64;-120.82
2809.57;-120.27
2812.50;-116.60
2815.43;-117.22
2818.36;-120.58
2821.29;-120.66
2824.22;-120.82
2827.15;-120.97
2830.08;-121.05
2833.01;-120.97
2835.94;-120.50
2838.87;-120.58
2841.80;-120.27
2844.73;-119.88
2847.66;-119.33
2850.59;-120.11
2853.52;-120.74
2856.45;-120.50
2859.38;-120.58
2862.30;-121.05
2865.23;-120.82
2868.16;-120.58
2871.09;-120.50
2874.02;-120.19
2876.95;-120.03
2879.88;-119.41
2882.81;-120.50
2885.74;-120.89
2888.67;-120.19
2891.60;-120.50
2894.53;-120.66
2897.46;-120.58
2900.39;-120.66
2903.32;-120.35
2906.25;-120.27
2909.18;-120.19
2912.11;-118.94
2915.04;-119.10
2917.97;-120.42
2920.90;-120.35
2923.83;-120.58
2926.76;-120.74
2929.69;-120.58
2932.62;-120.74
2935.55;-120.66
2938.48;-120.27
2941.41;-120.19
2944.34;-119.96
2947.27;-115.35
2950.20;-115.19
2953.13;-120.03
2956.05;-120.66
2958.98;-120.74
2961.91;-120.42
2964.84;-120.27
2967.77;-120.50
2970.70;-120.27
2973.63;-120.27
2976.56;-120.42
2979.49;-120.11
2982.42;-119.41
2985.35;-119.41
2988.28;-119.96
2991.21;-120.19
2994.14;-120.35
2997.07;-119.96
3000.00;-119.02
3002.93;-119.88
3005.86;-120.35
3008.79;-120.50
3011.72;-120.42
